65624956, data, Perlin, 15.66408872009827, 46.53649705480763, 2025-01-18T19:32:50.080055200, 677aede09bddc8cdbff7c897 Andraz
89902121, data, Perlin, 15.662322829907765, 46.534275437416746, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
86772606, data, Perlin, 15.664167515408936, 46.533275799912246, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
62593981, data, Perlin, 15.66523253884303, 46.53371323425806, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
50913702, data, Perlin, 15.664202348636154, 46.53528078201692, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
70502778, data, Perlin, 15.664803412694127, 46.536363622272624, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
71617856, data, Perlin, 15.6627200934954, 46.533628054241404, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
97966667, data, Perlin, 15.663517922686584, 46.53483217246473, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
81610376, data, Perlin, 15.66557627754242, 46.53350371268154, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
95050774, data, Perlin, 15.665599971967819, 46.53332945436126, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
99016791, data, Perlin, 15.662549196635554, 46.533553313835796, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
66360181, data, Perlin, 15.662401572466303, 46.53632085317945, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
84554509, data, Perlin, 15.665172396694635, 46.533726257985236, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
99965555, data, Perlin, 15.66612687523395, 46.535096081349465, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
72218335, data, Perlin, 15.663741111238798, 46.535214164035025, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
88776417, data, Perlin, 15.663235585687461, 46.53607371701103, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
88019469, data, Perlin, 15.664815191721152, 46.534631287510614, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
95741061, data, Perlin, 15.664024322855054, 46.53496811438042, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
86358168, data, Perlin, 15.662425924240715, 46.534719114059165, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
84454080, data, Perlin, 15.664161654498301, 46.533596685410565, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
64525822, data, Perlin, 15.665338416256535, 46.5336723193839, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
86309693, data, Perlin, 15.664464338900949, 46.535513441550705, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
80786796, data, Perlin, 15.665759648753063, 46.53500811434739, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
79970170, data, Perlin, 15.666107189321382, 46.5331879700893, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
58438641, data, Perlin, 15.66372479155795, 46.535152842467056, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
79792216, data, Perlin, 15.666136714872048, 46.53636448912734, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
72574649, data, Perlin, 15.665390791159613, 46.535508538168564, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
64573377, data, Perlin, 15.663769946602145, 46.53322581305707, 2025-01-18T19:32:50.117242600, 677aede09bddc8cdbff7c897 Andraz
63200839, data, Perlin, 15.665714894822328, 46.53535471362771, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
73117791, data, Perlin, 15.66551181042774, 46.53580407731013, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
77935838, data, Perlin, 15.662637005232698, 46.535504886773126, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
54037449, data, Perlin, 15.665822587871277, 46.534245564766664, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
86759960, data, Perlin, 15.663387376570348, 46.53588800885501, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
76763927, data, Perlin, 15.6643231482601, 46.53446063376561, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
75632343, data, Perlin, 15.664374674602726, 46.536387596959344, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
79598221, data, Perlin, 15.664550008225913, 46.53491060863901, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
80424669, data, Perlin, 15.665647666525446, 46.53622743197175, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
71121118, data, Perlin, 15.66543287585749, 46.5356015178555, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
98909381, data, Perlin, 15.664254872283111, 46.53413641452942, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
75660550, data, Perlin, 15.66397814806607, 46.53475850463877, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
94444990, data, Perlin, 15.664379745894838, 46.53635514248267, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
93754420, data, Perlin, 15.666086128809818, 46.5339566558895, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
64079654, data, Perlin, 15.663914286688586, 46.53437008653519, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
78491126, data, Perlin, 15.662758685564832, 46.53642203102356, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
56277185, data, Perlin, 15.662589263217603, 46.53576173171896, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
57497393, data, Perlin, 15.665428008639191, 46.53539053326375, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
95256695, data, Perlin, 15.663082339070305, 46.53322563463461, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
59809573, data, Perlin, 15.66517482191103, 46.53524795859353, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
78887392, data, Perlin, 15.663316015391214, 46.53628037328384, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
70903332, data, Perlin, 15.664224095513422, 46.53494811165713, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
59805847, data, Perlin, 15.663928005373663, 46.53572354007098, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
91062935, data, Perlin, 15.662705326342723, 46.5365424041709, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
87289900, data, Perlin, 15.664659472016035, 46.53331083759408, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
54819820, data, Perlin, 15.664389333053256, 46.53455301089678, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
51643427, data, Perlin, 15.665016774955722, 46.53317452247678, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
61986432, data, Perlin, 15.665205374595184, 46.53621654084913, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
58035918, data, Perlin, 15.664372257290422, 46.53491835346766, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
57102681, data, Perlin, 15.665520359681908, 46.53328613371976, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
91011094, data, Perlin, 15.662450212415253, 46.5348308449539, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
78769002, data, Perlin, 15.662908072805486, 46.53346143137488, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
61166087, data, Perlin, 15.665416322692575, 46.53605536260645, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
91160496, data, Perlin, 15.664181211823884, 46.53386031490643, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
57968400, data, Perlin, 15.662404805543167, 46.53585491719433, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
52883652, data, Perlin, 15.66344316351319, 46.534067258348706, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
61165320, data, Perlin, 15.665689615219968, 46.53488906209207, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
75712630, data, Perlin, 15.665562310747768, 46.535769181875516, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
92523270, data, Perlin, 15.662971446773565, 46.535712006048634, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
76753471, data, Perlin, 15.6650505499299, 46.535335217437854, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
57157959, data, Perlin, 15.664138059633716, 46.53502935626695, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
80195675, data, Perlin, 15.662545480955595, 46.533842418762426, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
97449626, data, Perlin, 15.663505202378756, 46.53322316809623, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
60567158, data, Perlin, 15.663231727495551, 46.533385056240455, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
87796784, data, Perlin, 15.66505982986796, 46.535347933171415, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
73149427, data, Perlin, 15.662389427540202, 46.53575536364275, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
74058621, data, Perlin, 15.665285094576745, 46.53550878559739, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
89079173, data, Perlin, 15.664142431918014, 46.53605232450397, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
81486566, data, Perlin, 15.664380852023026, 46.53638016495023, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
95163076, data, Perlin, 15.66429938045201, 46.534669441775435, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
76459696, data, Perlin, 15.664904578618184, 46.53468445515954, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
98528020, data, Perlin, 15.663662953651375, 46.53650520340983, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
92646416, data, Perlin, 15.665127381971129, 46.53565942702359, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
95083243, data, Perlin, 15.662708377852343, 46.53448508093048, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
87799689, data, Perlin, 15.663757394127938, 46.533824134980705, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
56668694, data, Perlin, 15.664783593470306, 46.53469811058845, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
89958049, data, Perlin, 15.663799189296858, 46.536476123715914, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
51170374, data, Perlin, 15.663869986993914, 46.5346460401225, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
51577947, data, Perlin, 15.664203173861349, 46.53585320218057, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
75697964, data, Perlin, 15.662619324674667, 46.53430588859428, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
58805528, data, Perlin, 15.664547567903806, 46.53415450016015, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
63228604, data, Perlin, 15.664472915251931, 46.53495418082562, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
80079020, data, Perlin, 15.663450015527253, 46.534460271339434, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
77208575, data, Perlin, 15.662459679467455, 46.53471668073153, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
57669191, data, Perlin, 15.665416751816414, 46.53618591419138, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
76544550, data, Perlin, 15.663279629164425, 46.53534356232756, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
64448319, data, Perlin, 15.665378334713482, 46.53365199850493, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
63808593, data, Perlin, 15.663241159837087, 46.53429284771247, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
82996288, data, Perlin, 15.664390429030597, 46.53537665550355, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
50469272, data, Perlin, 15.662800285115061, 46.53389514255567, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
68747748, data, Perlin, 15.663751940310618, 46.53428328852534, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
76874575, data, Perlin, 15.663499735261363, 46.53333088606331, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
97305154, data, Perlin, 15.66426529242069, 46.53480725111329, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
74183932, data, Perlin, 15.663027135165269, 46.534603393348476, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
98771925, data, Perlin, 15.662702832833403, 46.53319140846738, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
98029737, data, Perlin, 15.66367577772252, 46.53571095099507, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
97171354, data, Perlin, 15.662995807190688, 46.53433692354432, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
56769139, data, Perlin, 15.665140203693964, 46.5358107704959, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
96277890, data, Perlin, 15.664803621768256, 46.534704078806776, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
69049500, data, Perlin, 15.664087444105668, 46.5341300500784, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
87435199, data, Perlin, 15.66587600069782, 46.53419827607238, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
93111414, data, Perlin, 15.664356431663297, 46.533903198915986, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
54770549, data, Perlin, 15.662396708514947, 46.5355689175401, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
57670987, data, Perlin, 15.663540299185279, 46.53325575064059, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
90349619, data, Perlin, 15.663648650185912, 46.53560871651176, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
99365536, data, Perlin, 15.662461825255496, 46.53538073690019, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
62876804, data, Perlin, 15.662513655712514, 46.535346253684196, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
92250619, data, Perlin, 15.663798131457298, 46.53651415077344, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
53428580, data, Perlin, 15.663987368711277, 46.536062159004025, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
94781148, data, Perlin, 15.665302984572433, 46.53630636361146, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
74292092, data, Perlin, 15.664988757856355, 46.536413288451904, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
76119420, data, Perlin, 15.663678908973209, 46.53582560737791, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
69663148, data, Perlin, 15.663565644657998, 46.535786524708776, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
83032811, data, Perlin, 15.662932292292327, 46.533267840672956, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
76836361, data, Perlin, 15.662530793408337, 46.53562942783311, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
56684020, data, Perlin, 15.66286020496236, 46.53458779920285, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
90540931, data, Perlin, 15.663088311161161, 46.534779192913014, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
66417292, data, Perlin, 15.663637681959875, 46.53436653415538, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
54860505, data, Perlin, 15.665427732556344, 46.53491595174309, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
53034474, data, Perlin, 15.666053664187421, 46.535688613201074, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
54778565, data, Perlin, 15.662980272653053, 46.53510785480194, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
98424207, data, Perlin, 15.66239748799493, 46.53371315550544, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
57261945, data, Perlin, 15.663170323313269, 46.53548322286656, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
79269144, data, Perlin, 15.666154051592223, 46.53369456689785, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
68743739, data, Perlin, 15.663253850046111, 46.533224677050605, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
60587728, data, Perlin, 15.664099355180596, 46.53333321811624, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
80380235, data, Perlin, 15.6658093766518, 46.533188212978246, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
55753050, data, Perlin, 15.664231637633678, 46.535417004389615, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
50183671, data, Perlin, 15.663413413814128, 46.53488252893784, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
68257441, data, Perlin, 15.662636338916041, 46.53321872735077, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
76238931, data, Perlin, 15.662674435685943, 46.535905636210856, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
51184951, data, Perlin, 15.665347364763933, 46.53422192784679, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
98955943, data, Perlin, 15.662662255402758, 46.533687882317885, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
69370413, data, Perlin, 15.665515971205776, 46.53632416655659, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
84522636, data, Perlin, 15.662997638582157, 46.53425523307125, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
50607792, data, Perlin, 15.663087773753276, 46.53651266587113, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
58640064, data, Perlin, 15.664636037584502, 46.53425073325458, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
79757984, data, Perlin, 15.662561491123954, 46.53463772981934, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
53864779, data, Perlin, 15.663088886671732, 46.53605784874317, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
64901181, data, Perlin, 15.664146261983749, 46.53534421055558, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
76573042, data, Perlin, 15.662898658086258, 46.533315298646095, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
73163922, data, Perlin, 15.665085683631496, 46.535158393239165, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
82989315, data, Perlin, 15.66274175825442, 46.533634066128904, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
57543292, data, Perlin, 15.665404895707457, 46.5365530941387, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
93627913, data, Perlin, 15.665861634523319, 46.53391927579231, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
52632014, data, Perlin, 15.664027123071598, 46.53365186463451, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
55734127, data, Perlin, 15.665590532831343, 46.53445483692363, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
61249706, data, Perlin, 15.663153911912273, 46.53640847986224, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
83371070, data, Perlin, 15.664826201065546, 46.53646887866815, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
66605256, data, Perlin, 15.663075774765488, 46.53485409955517, 2025-01-18T19:32:50.118242900, 677aede09bddc8cdbff7c897 Andraz
98384295, data, Perlin, 15.665762279078592, 46.53349904029569, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
88034737, data, Perlin, 15.664978574759475, 46.53402800550188, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
55757589, data, Perlin, 15.66484145037084, 46.5340486684598, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
85315673, data, Perlin, 15.663244846139493, 46.53369433128171, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
98844513, data, Perlin, 15.662874262774412, 46.53311796648931, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
77912958, data, Perlin, 15.66592833483262, 46.53479063593193, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
95494232, data, Perlin, 15.664740509069635, 46.53512272471818, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
78318517, data, Perlin, 15.665678896303096, 46.53359061807587, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
95737925, data, Perlin, 15.664025352408709, 46.536326599999235, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
89420963, data, Perlin, 15.664270266228911, 46.53375591615854, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
96687681, data, Perlin, 15.664712320465883, 46.53530947375152, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
97125211, data, Perlin, 15.663490934163006, 46.534801479369506, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
79543089, data, Perlin, 15.66476854516786, 46.53483875223769, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
83493072, data, Perlin, 15.662444951307753, 46.5347331124818, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
90282043, data, Perlin, 15.665270121219365, 46.53528609348878, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
94794953, data, Perlin, 15.665856984340362, 46.534646440371496, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
71208028, data, Perlin, 15.664718642096851, 46.535293792247096, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
64562579, data, Perlin, 15.665344093223949, 46.534183571288665, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
61282925, data, Perlin, 15.662514395256665, 46.53531130602082, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
64985243, data, Perlin, 15.664094289711043, 46.53387081262276, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
51538325, data, Perlin, 15.665307720435077, 46.5353869572497, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
79767496, data, Perlin, 15.664588619978893, 46.53578862718151, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
86460022, data, Perlin, 15.66577883128908, 46.533355563608374, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
73813265, data, Perlin, 15.664539757384459, 46.534809355599556, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
54393562, data, Perlin, 15.664799980469457, 46.53585748361212, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
95050853, data, Perlin, 15.664552260515022, 46.534728279116045, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
50160325, data, Perlin, 15.665769926942538, 46.535899348445554, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
98290800, data, Perlin, 15.664718556361484, 46.536254008698535, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
69751394, data, Perlin, 15.66281371546155, 46.536085193443, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
72364445, data, Perlin, 15.665367002446484, 46.535076430993804, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
77360443, data, Perlin, 15.662805636247201, 46.53620297541639, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
91014338, data, Perlin, 15.663086148281078, 46.53362985922571, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
95609238, data, Perlin, 15.662526879804942, 46.53359315924265, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
99554200, data, Perlin, 15.662510987976667, 46.5351519342422, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
61022849, data, Perlin, 15.664860110644033, 46.534917908683475, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
83428501, data, Perlin, 15.66533840833978, 46.535436018382114, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
63827291, data, Perlin, 15.665516415985575, 46.533454252133836, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
74852018, data, Perlin, 15.66507097468318, 46.53598172489754, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
65911703, data, Perlin, 15.663550325711986, 46.53558766308356, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
53844477, data, Perlin, 15.664731327949337, 46.53468138116226, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
88109075, data, Perlin, 15.664424664443436, 46.53454882402267, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
57901440, data, Perlin, 15.665792237200913, 46.53319310190579, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
68213066, data, Perlin, 15.6650705330966, 46.53380310274102, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
67856416, data, Perlin, 15.662774640254217, 46.53616322460963, 2025-01-18T19:32:50.119243100, 677aede09bddc8cdbff7c897 Andraz
